text,lang,orig_index
<s>[INST] چیف جسٹس پاکستان عہدہ سنبھالتے وقت کس کے سامنے حلف اٹھاتے ہیں؟ [/INST] چیف جسٹس پاکستان صدر کے سامنے حلف اٹھاتے ہیں۔ </s>,urdu,354
"<s>[INST] Are lower courts required to follow the decisions made by a High Court? [/INST] Yes, lower courts are required to follow the decisions made by a High Court if the decision involves a question of law or establishes a principle of law. </s>",eng,402
<s>[INST] کیا ماتحت عدالتیں عدالت عالیہ کے فیصلوں کی پابند ہیں؟ [/INST] جی ہاں، اگر عدالت عالیہ کا فیصلہ کسی امر قانونی کا تصفیہ کرتا ہو یا کسی اصول قانون کو قائم کرتا ہو تو ماتحت عدالتیں اس کی پابند ہیں۔ </s>,urdu,402
"<s>[INST] What can the rules made by the Court include regarding payments? [/INST] The rules can include provisions for the scale of payment of honoraria to jurisconsults, experts, and witnesses summoned by the Court to cover their expenses incurred in attending the proceedings. </s>",eng,433
<s>[INST] عدالت کی طرف سے وضع کردہ قواعد میں ادائیگیوں کے بارے میں کیا شامل ہو سکتا ہے؟ [/INST] قواعد میں ماہرین قانون، ماہرین اور گواہوں کو جنہیں عدالت کی طرف سے طلب کیا گیا ہو، ایسے اخراجات اٹھانے کے لیے اعزازیہ کی ادائیگی کے پیمانے شامل ہو سکتے ہیں جو انہیں عدالت کے سامنے کارروائی کی اغراض کے لیے پیش ہونے میں برداشت کرنے پڑے ہوں۔ </s>,urdu,433
"<s>[INST] What can the President do if he wants to communicate with either House regarding a Bill or other matters? [/INST] The President may send messages to either House, and the House receiving the message must consider the matter with all convenient despatch. </s>",eng,106
<s>[INST] اگر صدر کسی بل یا دیگر معاملات کے بارے میں کسی ایوان سے بات کرنا چاہے تو وہ کیا کر سکتا ہے؟ [/INST] صدر کسی بھی ایوان کو پیغامات بھیج سکتا ہے، اور جس ایوان کو پیغام موصول ہو، اسے مناسب مستعدی کے ساتھ اس معاملے پر غور کرنا ہوگا۔ </s>,urdu,106
<s>[INST] How often is the National Economic Council required to meet? [/INST] The National Economic Council is required to meet at least twice a year. </s>,eng,303
<s>[INST] قومی اقتصادی کونسل کو کتنی بار اجلاس کرنا ضروری ہے؟ [/INST] قومی اقتصادی کونسل کو سال میں کم از کم دو بار اجلاس کرنا ضروری ہے۔ </s>,urdu,303
<s>[INST] What two types of expenditure must be shown separately in the Annual Budget Statement? [/INST] The Annual Budget Statement must show separately the sums required to meet expenditure charged upon the Federal Consolidated Fund and the sums required to meet other expenditure proposed to be made from the Federal Consolidated Fund. </s>,eng,160
<s>[INST] سالانہ کیفیت نامہ بجٹ میں کون سے دو اقسام کے مصارف علیحدہ علیحدہ ظاہر کیے جانے چاہئیں؟ [/INST] سالانہ کیفیت نامہ بجٹ میں ایسی رقوم جو وفاقی مجموعی فنڈ پر واجب الادا مصارف کو پورا کرنے کے لیے درکار ہوں اور ایسی رقوم جو دیگر مصارف کو پورا کرنے کے لیے درکار ہوں، علیحدہ علیحدہ ظاہر کی جائیں گی۔ </s>,urdu,160
"<s>[INST] Is an act ineffective if it is not completed within the required time period set by the Constitution? [/INST] No, an act is not ineffective just because it was not completed within the required time period set by the Constitution. </s>",eng,548
<s>[INST] اگر کوئی فعل دستور کی مقرر کردہ مدت کے اندر مکمل نہ ہو تو کیا وہ غیر مؤثر ہوگا؟ [/INST] نہیں، کوئی فعل صرف اس وجہ سے غیر مؤثر نہیں ہوگا کہ وہ دستور کی مقرر کردہ مدت کے اندر مکمل نہیں ہوا۔ </s>,urdu,548
<s>[INST] Which calendar is used to measure time periods in the Constitution? [/INST] The Gregorian calendar is used to measure time periods in the Constitution. </s>,eng,562
<s>[INST] دستور میں وقت کی مدتوں کا شمار کرنے کے لیے کون سا نظام تقویم استعمال ہوتا ہے؟ [/INST] دستور میں وقت کی مدتوں کا شمار کرنے کے لیے گریگوری نظام تقویم استعمال ہوتا ہے۔ </s>,urdu,562
"<s>[INST] Under what condition is the President required to dissolve the National Assembly? [/INST] The President is required to dissolve the National Assembly if advised by the Prime Minister, and it will stand dissolved forty-eight hours after the Prime Minister has given such advice unless it is dissolved sooner. </s>",eng,109
<s>[INST] صدر کو کس شرط پر قومی اسمبلی تحلیل کرنے کی ضرورت ہے؟ [/INST] صدر کو قومی اسمبلی تحلیل کرنے کی ضرورت ہے اگر وزیر اعظم کی طرف سے مشورہ دیا جائے، اور یہ وزیر اعظم کی طرف سے ایسا مشورہ دیے جانے کے بعد اڑتالیس گھنٹوں کے اندر تحلیل ہو جائے گی، جب تک کہ اسے اس سے پہلے تحلیل نہ کر دیا جائے۔ </s>,urdu,109
<s>[INST] How many members can the Islamic Council have? [/INST] The Islamic Council can have not less than eight and not more than twenty members. </s>,eng,492
<s>[INST] اسلامی کونسل میں کتنے ارکان ہو سکتے ہیں؟ [/INST] اسلامی کونسل میں کم از کم آٹھ اور زیادہ سے زیادہ بیس ارکان ہو سکتے ہیں۔ </s>,urdu,492
"<s>[INST] Can the Governor of a province in Pakistan hold another job that pays for services rendered? [/INST] No, the Governor shall not hold any office of profit in the service of Pakistan or occupy any other position carrying the right to remuneration for the rendering of services. </s>",eng,201
<s>[INST] کیا پاکستان کے کسی صوبے کا گورنر کوئی دوسری ملازمت کر سکتا ہے جو خدمات کی انجام دہی کے صلہ میں معاوضہ دیتی ہو؟ [/INST] نہیں، گورنر پاکستان کی ملازمت میں کوئی منفعت بخش عہدہ یا کوئی دوسری ایسی حیثیت قبول نہیں کرے گا جو خدمات کی انجام دہی کے صلہ میں معاوضہ کے حق کی حامل ہو۔ </s>,urdu,201
"<s>[INST] What does ""net proceeds"" mean in relation to any tax or duty? [/INST] ""Net proceeds"" means the proceeds of any tax or duty, reduced by the cost of collection, as ascertained and certified by the Auditor-General. </s>",eng,559
<s>[INST] کسی محصول یا ڈیوٹی کے سلسلے میں 'خالص آمدنی' سے کیا مراد ہے؟ [/INST] 'خالص آمدنی' سے مراد کسی محصول یا ڈیوٹی کی وہ آمدنی ہے جو وصولی کے اخراجات وضع کرنے کے بعد باقی بچے اور اس کی تحقیق و تصدیق محاسب اعلیٰ کی طرف سے کی جائے۔ </s>,urdu,559
<s>[INST] Who has the authority to construct hydro-electric or thermal power installations in a province? [/INST] The Federal Government has the authority to construct hydro-electric or thermal power installations in any province. </s>,eng,304
<s>[INST] کسی صوبے میں پن بجلی یا حرارتی برقی تنصیبات تعمیر کرنے کا اختیار کس کے پاس ہے؟ [/INST] وفاقی حکومت کے پاس کسی بھی صوبے میں پن بجلی یا حرارتی برقی تنصیبات تعمیر کرنے کا اختیار ہے۔ </s>,urdu,304
<s>[INST] What happens if there is a conflict between the provisions of this Chapter and other parts of the Constitution? [/INST] The provisions of this Chapter will take precedence over anything contained in the Constitution. </s>,eng,406
<s>[INST] اگر اس باب کے احکام اور دستور کے دیگر حصوں کے درمیان تضاد ہو تو کیا ہوگا؟ [/INST] اس باب کے احکام دستور میں شامل کسی امر پر فوقیت رکھیں گے۔ </s>,urdu,406
"<s>[INST] Can a person be punished for not providing evidence or documents to a parliamentary committee? [/INST] Yes, a person can be punished by a House for refusing to give evidence or produce documents when required by the chairman of the committee, and a court may also be empowered to punish such a person. </s>",eng,131
<s>[INST] کیا کسی شخص کو پارلیمانی کمیٹی کو شہادت یا دستاویزات فراہم نہ کرنے پر سزا دی جا سکتی ہے؟ [/INST] جی ہاں، کسی شخص کو ایوان کی طرف سے سزا دی جا سکتی ہے اگر وہ کمیٹی کے چیئرمین کی طرف سے مطلوبہ شہادت دینے یا دستاویزات پیش کرنے سے انکار کرے، اور عدالت کو بھی ایسے شخص کو سزا دینے کا اختیار دیا جا سکتا ہے۔ </s>,urdu,131
<s>[INST] How can a Provincial Minister resign from office? [/INST] A Provincial Minister can resign by writing under his hand addressed to the Governor. </s>,eng,259
<s>[INST] ایک صوبائی وزیر اپنے عہدے سے کیسے مستعفی ہو سکتا ہے؟ [/INST] کوئی صوبائی وزیر، گورنر کے نام اپنی دستخطی تحریر کے ذریعے، اپنے عہدے سے مستعفی ہو سکتا ہے۔ </s>,urdu,259
"<s>[INST] Can the President ask for reconsideration of the advice given to him? [/INST] Yes, the President may require the Cabinet or the Prime Minister to reconsider the advice within fifteen days, and then he must act in accordance with the advice tendered after such reconsideration within ten days. </s>",eng,88
<s>[INST] کیا صدر دیئے گئے مشورے پر دوبارہ غور کرنے کے لئے کہہ سکتا ہے؟ [/INST] جی ہاں، صدر پندرہ دنوں کے اندر کابینہ یا وزیر اعظم سے مشورے پر دوبارہ غور کرنے کے لئے کہہ سکتا ہے، اور پھر صدر دس دنوں کے اندر مذکورہ دوبارہ غور کے بعد دیئے گئے مشورے کے مطابق عمل کرے گا۔ </s>,urdu,88
